RTX3070-SASS-accel-3ff1be8-gpgpu-67d8a3b,NA,2636837.9
RTX3070-SASS-accel-3ff1be8-gpgpu-9d88a1c,NA,2636837.9
RTX3070-SASS-accel-879dc35-gpgpu-3364474,NA,2636837.9
RTX3070-SASS-accel-e7b698e-gpgpu-3364474,NA,2636837.9
RTX3070-SASS-accel-1688c9d-gpgpu-3364474,NA,2636837.9
RTX3070-SASS-accel-a634fe0-gpgpu-3364474,NA,2636837.9
RTX3070-SASS-accel-7a8e345-gpgpu-3364474,NA,2636837.9
RTX3070-SASS-accel-d3ba55f-gpgpu-a3c52cf,NA,2636837.9
RTX3070-SASS-accel-ec00037-gpgpu-a3c52cf,NA,2636837.9
RTX3070-SASS-accel-a619790-gpgpu-a3c52cf,NA,2636837.9
RTX3070-SASS-accel-31777f7-gpgpu-a3c52cf,NA,2636837.9
RTX3070-SASS-accel-6c06571-gpgpu-b18ee39,NA,2636837.9
RTX3070-SASS-accel-96d7923-gpgpu-b18ee39,NA,2636837.9
RTX3070-SASS-accel-ff9a5d6-gpgpu-b18ee39,NA,2636837.9
RTX3070-SASS-accel-3c96d32-gpgpu-b18ee39,NA,2636837.9
RTX3070-SASS-accel-d7f397a-gpgpu-b18ee39,NA,2636837.9
A100-SASS-accel-963526a-gpgpu-b18ee39,2060.0,3985381.9
A100-SASS-accel-55194db-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-b585512-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-bf35ab0-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-f0e4574-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-9be0e3c-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-1b34b87-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-f28591a-gpgpu-6c3cf4f,2060.0,3985381.9
A100-SASS-accel-b9da7ee-gpgpu-e4a8836,2060.0,3985381.9
A100-SASS-accel-b4dd5bb-gpgpu-e4a8836,2060.0,3985381.9
A100-SASS-accel-9a0b752-gpgpu-0f3a798,2060.0,3985381.9
